candidate_id,bout_id,event_id,event_name,matchup,fighter_a,fighter_b,source_id,source_type,source_ref_id,source_title,source_url,match_reason,line_numbers,mention_types,matched_texts,confidence,notes
bout-source-0137,mh-40-bujuelt6hfo,mh-40,マウンテン・ヒーローズNo.40,ローリングジュニア vs トゥワックデビル,ローリングジュニア,トゥワックデビル,youtube_description:youtube_bujuelt6hfo,youtube_description,youtube_bujuelt6hfo,【ローリングジュニアvsトワックデビル】フルファイト！マウンテン・ヒーローズNo.40ミドル級ワンマッチ,https://www.youtube.com/watch?v=bUJueLt6hFo,linked_video_description,1 | 8 | 28 | 30 | 34 | 35 | 36 | 37 | 38 | 39,event:5 | youtube_url:5,マウンテン・ヒーローズNo.40 | 超アラカクライブの配信販売スタート！ | https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0 | https://youtu.be/4cccIjMPRHU?si=AiaANVELch62r9-v | アラカクライブNo.13,high,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0138,mh-38-3jbgtu_pkeu,mh-38,マウンテン・ヒーローズNo.38,ローリングジュニア vs ぱいそんはやし,ローリングジュニア,ぱいそんはやし,youtube_description:youtube_3jbgtu_pkeu,youtube_description,youtube_3jbgtu_pkeu,【ローリングジュニアvsぱいそんはやし】マウンテン・ヒーローズNo.38ミドル級ワンマッチ（クロコップ荒木の実況付きフルファイト！！）,https://www.youtube.com/watch?v=3jBGtu-PKEU,linked_video_description,1,event:1,マウンテン・ヒーローズNo.38,high,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0139,mh-38-3jbgtu_pkeu,mh-38,マウンテン・ヒーローズNo.38,ローリングジュニア vs ぱいそんはやし,ローリングジュニア,ぱいそんはやし,youtube_description:youtube_cpov8qao8tg,youtube_description,youtube_cpov8qao8tg,アラカク試合だけライブNo.4（アラカク説明なし）【概要欄必ず】,https://www.youtube.com/watch?v=cpov8qAO8Tg,fighter_pair,3 | 4 | 5 | 24 | 29 | 30 | 31 | 32 | 33 | 34,event:4 | matchup:1 | result:1 | youtube_url:4,今回の対戦カード⬇️ | マウンテン・ヒーローズNo.38 | ☆M・Hミドル級タイトルマッチ | https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0 | アラカクライブNo.13,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0140,mh-38-htdjihj6z_q,mh-38,マウンテン・ヒーローズNo.38,ラドフ vs オーシューワイルド,ラドフ,オーシューワイルド,note:note-n40043569e548,note_article,note-n40043569e548,マウンテン・ヒーローズNo.38対戦カード,https://note.com/xyz1090/n/n40043569e548,fighter_pair,1 | 5 | 9 | 10,matchup:3 | result:1,マウンテン・ヒーローズNo.38対戦カード｜アラカク通信のーと | マウンテン・ヒーローズNo.38対戦カード | ☆M・Hミドル級タイトルマッチ,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0141,mh-38-htdjihj6z_q,mh-38,マウンテン・ヒーローズNo.38,ラドフ vs オーシューワイルド,ラドフ,オーシューワイルド,youtube_description:youtube_cpov8qao8tg,youtube_description,youtube_cpov8qao8tg,アラカク試合だけライブNo.4（アラカク説明なし）【概要欄必ず】,https://www.youtube.com/watch?v=cpov8qAO8Tg,fighter_pair,3 | 4 | 5 | 24 | 29 | 30 | 31 | 32 | 33 | 34,event:4 | matchup:1 | result:1 | youtube_url:4,今回の対戦カード⬇️ | マウンテン・ヒーローズNo.38 | ☆M・Hミドル級タイトルマッチ | https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0 | アラカクライブNo.13,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0142,mh-38-htdjihj6z_q,mh-38,マウンテン・ヒーローズNo.38,ラドフ vs オーシューワイルド,ラドフ,オーシューワイルド,youtube_description:youtube_htdjihj6z_q,youtube_description,youtube_htdjihj6z_q,【ラドフvsオーシューワイルド】マウンテン・ヒーローズNo.38ミドル級ワンマッチ（クロコップ荒木の実況付きフルファイト！！）,https://www.youtube.com/watch?v=HTdJIhJ6Z-Q,linked_video_description,1,event:1,マウンテン・ヒーローズNo.38,high,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0143,mh-39-sgrylfsil_w,mh-39,マウンテン・ヒーローズNo.39,ぱいそんはやし vs ジャニマード・トスパチ,ぱいそんはやし,ジャニマード・トスパチ,note:note-nff26f83e58f5,note_article,note-nff26f83e58f5,マウンテン・ヒーローズNo.39試合結果,https://note.com/xyz1090/n/nff26f83e58f5,fighter_pair,1 | 5 | 9 | 14 | 19 | 24,event:3 | result:3,マウンテン・ヒーローズNo.39試合結果｜アラカク通信のーと | マウンテン・ヒーローズNo.39試合結果 | マウンテン・ヒーローズNo.39 | （1R1分02秒KO 左ストレート→パウンド） | （3R4分28秒KO 左フック→パウンド）,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0144,mh-39-sgrylfsil_w,mh-39,マウンテン・ヒーローズNo.39,ぱいそんはやし vs ジャニマード・トスパチ,ぱいそんはやし,ジャニマード・トスパチ,youtube_description:youtube_p5x_vjofkfi,youtube_description,youtube_p5x_vjofkfi,【ぱいそんはやしvsジャニマード・トスパチ】ライブパブリックビューイングver．マウンテン・ヒーローズNo.39ミドル級ワンマッチ,https://www.youtube.com/watch?v=p5X_VjOfKFI,fighter_pair,1,event:1,マウンテン・ヒーローズNo.39,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0145,mh-39-sgrylfsil_w,mh-39,マウンテン・ヒーローズNo.39,ぱいそんはやし vs ジャニマード・トスパチ,ぱいそんはやし,ジャニマード・トスパチ,youtube_description:youtube_sgrylfsil_w,youtube_description,youtube_sgrylfsil_w,【ぱいそんはやしvsジャニマード・トスパチ】フルファイト！マウンテン・ヒーローズNo.39ミドル級ワンマッチ,https://www.youtube.com/watch?v=sGryLfsIl-w,linked_video_description,1,event:1,マウンテン・ヒーローズNo.39,high,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0146,mh-39-sgrylfsil_w,mh-39,マウンテン・ヒーローズNo.39,ぱいそんはやし vs ジャニマード・トスパチ,ぱいそんはやし,ジャニマード・トスパチ,youtube_description:youtube_xtlglo3vob4,youtube_description,youtube_xtlglo3vob4,まによんpresentsアラカクライブNo.17［2026開幕戦］【概要欄見て】,https://www.youtube.com/watch?v=xTLGlO3vOB4,fighter_pair,1 | 5 | 12 | 42 | 44 | 48 | 49 | 50 | 51 | 52,event:6 | youtube_url:5,2026年2月28日に開催されたアラカクライブNo.17をほぼ編集なしであげてます！ | ☆エンペラーNo.120 | ☆マウンテン・ヒーローズNo.39 | https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0 | https://youtu.be/4cccIjMPRHU?si=AiaANVELch62r9-v,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0150,mh-40-an7ejcpbbhs,mh-40,マウンテン・ヒーローズNo.40,オーシューワイルド vs ぱいそんはやし,オーシューワイルド,ぱいそんはやし,note:note-n28dec20d5260,note_article,note-n28dec20d5260,マウンテン・ヒーローズNo.40対戦カード,https://note.com/xyz1090/n/n28dec20d5260,fighter_pair,1 | 5 | 9,event:1 | matchup:2,マウンテン・ヒーローズNo.40対戦カード｜アラカク通信のーと | マウンテン・ヒーローズNo.40対戦カード | マウンテン・ヒーローズNo.40,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0151,mh-40-an7ejcpbbhs,mh-40,マウンテン・ヒーローズNo.40,オーシューワイルド vs ぱいそんはやし,オーシューワイルド,ぱいそんはやし,note:note-nc257025df66a,note_article,note-nc257025df66a,マウンテン・ヒーローズNo.40試合結果,https://note.com/xyz1090/n/nc257025df66a,fighter_pair,1 | 5 | 9 | 14 | 19 | 24,event:3 | result:3,マウンテン・ヒーローズNo.40試合結果｜アラカク通信のーと | マウンテン・ヒーローズNo.40試合結果 | マウンテン・ヒーローズNo.40 | （1R1分35秒KO パウンド連打） | （3R1分10秒KO 左フック→パウンド）,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0152,mh-40-an7ejcpbbhs,mh-40,マウンテン・ヒーローズNo.40,オーシューワイルド vs ぱいそんはやし,オーシューワイルド,ぱいそんはやし,youtube_description:youtube_an7ejcpbbhs,youtube_description,youtube_an7ejcpbbhs,【オーシューワイルドvsぱいそんはやし】フルファイト！マウンテン・ヒーローズNo.40ミドル級ワンマッチ,https://www.youtube.com/watch?v=An7EjCPbbhs,linked_video_description,1 | 8 | 28 | 30 | 34 | 35 | 36 | 37 | 38 | 39,event:5 | youtube_url:5,マウンテン・ヒーローズNo.40 | 超アラカクライブの配信販売スタート！ | https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0 | https://youtu.be/4cccIjMPRHU?si=AiaANVELch62r9-v | アラカクライブNo.13,high,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0153,emperor-120-ifz9rupnazm,emperor-120,エンペラーNo.120,ミサ・ウィル・ジョー vs ブレード・アロー,ミサ・ウィル・ジョー,ブレード・アロー,note:note-n331fef154e1f,note_article,note-n331fef154e1f,エンペラーNo.120対戦カード,https://note.com/xyz1090/n/n331fef154e1f,fighter_pair,1 | 5 | 9,matchup:3,エンペラーNo.120対戦カード｜アラカク通信のーと | エンペラーNo.120対戦カード,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0154,emperor-120-ifz9rupnazm,emperor-120,エンペラーNo.120,ミサ・ウィル・ジョー vs ブレード・アロー,ミサ・ウィル・ジョー,ブレード・アロー,note:note-n4523b9139a53,note_article,note-n4523b9139a53,エンペラーNo.120試合結果,https://note.com/xyz1090/n/n4523b9139a53,fighter_pair,1 | 5 | 9 | 14 | 29,event:3 | result:2,エンペラーNo.120試合結果｜アラカク通信のーと | エンペラーNo.120試合結果 | エンペラーNo.120 | （1R3分24秒KO パウンド） | （2R3分00秒KO ハイキック）,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0155,emperor-120-ifz9rupnazm,emperor-120,エンペラーNo.120,ミサ・ウィル・ジョー vs ブレード・アロー,ミサ・ウィル・ジョー,ブレード・アロー,youtube_description:youtube_ifz9rupnazm,youtube_description,youtube_ifz9rupnazm,【ミサ・ウィル・ジョーvsブレード・アロー】煽り付きフルファイト！エンペラーNo.120ミドル級ワンマッチ,https://www.youtube.com/watch?v=IFZ9RuPnAZM,linked_video_description,1,event:1,エンペラーNo.120,high,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0156,target-102-ephgtzg6nfs,target-102,ターゲットNo.102,ミハエル・ボタルニカ vs オーロラデビル,ミハエル・ボタルニカ,オーロラデビル,note:note-nbc9d3618e052,note_article,note-nbc9d3618e052,ターゲットNo.102試合結果,https://note.com/xyz1090/n/nbc9d3618e052,fighter_pair,1 | 5 | 9 | 19,event:3 | result:1,ターゲットNo.102試合結果｜アラカク通信のーと | ターゲットNo.102試合結果 | （3R3分10秒KO 下からの蹴り上げ→パウンド）,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0157,target-102-ephgtzg6nfs,target-102,ターゲットNo.102,ミハエル・ボタルニカ vs オーロラデビル,ミハエル・ボタルニカ,オーロラデビル,youtube_description:youtube_ephgtzg6nfs,youtube_description,youtube_ephgtzg6nfs,【ミハエル・ボタルニカvsオーロラデビル】フルファイト！ターゲットNo.102 ミドル級ワンマッチ,https://www.youtube.com/watch?v=epHGTzG6NFs,linked_video_description,1,matchup:1,ターゲットNo.102対戦カード,high,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0158,mh-40-aez1_3vh9dm,mh-40,マウンテン・ヒーローズNo.40,ライン・デュオ vs ジャニマード・トスパチ,ライン・デュオ,ジャニマード・トスパチ,note:note-nc257025df66a,note_article,note-nc257025df66a,マウンテン・ヒーローズNo.40試合結果,https://note.com/xyz1090/n/nc257025df66a,fighter_pair,1 | 5 | 9 | 14 | 19 | 24,event:3 | result:3,マウンテン・ヒーローズNo.40試合結果｜アラカク通信のーと | マウンテン・ヒーローズNo.40試合結果 | マウンテン・ヒーローズNo.40 | （1R1分35秒KO パウンド連打） | （3R1分10秒KO 左フック→パウンド）,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0159,mh-40-aez1_3vh9dm,mh-40,マウンテン・ヒーローズNo.40,ライン・デュオ vs ジャニマード・トスパチ,ライン・デュオ,ジャニマード・トスパチ,youtube_description:youtube_aez1_3vh9dm,youtube_description,youtube_aez1_3vh9dm,【ライン・デュオvsジャニマード・トスパチ】フルファイト！マウンテン・ヒーローズNo.40ミドル級ワンマッチ,https://www.youtube.com/watch?v=aez1-3vh9DM,linked_video_description,1 | 9 | 29 | 31 | 35 | 36 | 37 | 38 | 39 | 40,event:5 | youtube_url:5,マウンテン・ヒーローズNo.40 | 超アラカクライブの配信販売スタート！ | https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0 | https://youtu.be/4cccIjMPRHU?si=AiaANVELch62r9-v | アラカクライブNo.13,high,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0160,target-102-2ulafpwgt9q,target-102,ターゲットNo.102,きたむら vs つくりはら,きたむら,つくりはら,note:note-nab8d74ad1a56,note_article,note-nab8d74ad1a56,ターゲットNo.102対戦カード,https://note.com/xyz1090/n/nab8d74ad1a56,fighter_pair,1 | 5 | 9,matchup:3,ターゲットNo.102対戦カード｜アラカク通信のーと | ターゲットNo.102対戦カード,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0161,target-102-2ulafpwgt9q,target-102,ターゲットNo.102,きたむら vs つくりはら,きたむら,つくりはら,note:note-nbc9d3618e052,note_article,note-nbc9d3618e052,ターゲットNo.102試合結果,https://note.com/xyz1090/n/nbc9d3618e052,fighter_pair,1 | 5 | 9 | 19,event:3 | result:1,ターゲットNo.102試合結果｜アラカク通信のーと | ターゲットNo.102試合結果 | （3R3分10秒KO 下からの蹴り上げ→パウンド）,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0162,target-102-2ulafpwgt9q,target-102,ターゲットNo.102,きたむら vs つくりはら,きたむら,つくりはら,youtube_description:youtube_2ulafpwgt9q,youtube_description,youtube_2ulafpwgt9q,【きたむらvsつくりはら】（煽り映像付き）フルファイト！ターゲットNo.102 ライト級ワンマッチ,https://www.youtube.com/watch?v=2ULafpwGt9Q,linked_video_description,1,matchup:1,ターゲットNo.102対戦カード,high,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0165,target-102-kb_ww6hufqg,target-102,ターゲットNo.102,かぜの vs こだま,かぜの,こだま,youtube_description:youtube_kb_ww6hufqg,youtube_description,youtube_kb_ww6hufqg,【かぜのvsこだま】フルファイト！ターゲットNo.102 ミドル級ワンマッチ,https://www.youtube.com/watch?v=Kb-ww6HuFQg,linked_video_description,1,matchup:1,ターゲットNo.102対戦カード,high,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0167,emperor-119-5dmafndwhxg,emperor-119,エンペラーNo.119,ダートソン vs ガネルソン・シャル・ワー,ダートソン,ガネルソン・シャル・ワー,note:note-n2a15808854f2,note_article,note-n2a15808854f2,エンペラーNo.119試合結果,https://note.com/xyz1090/n/n2a15808854f2,fighter_pair,1 | 5 | 9 | 14 | 19 | 29,event:3 | result:3,エンペラーNo.119試合結果｜アラカク通信のーと | エンペラーNo.119試合結果 | （1R終了時TKO コーナーストップ） | （1R2分09秒KO 左フック） | （1R2分24秒 RNC）,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0168,emperor-119-5dmafndwhxg,emperor-119,エンペラーNo.119,ダートソン vs ガネルソン・シャル・ワー,ダートソン,ガネルソン・シャル・ワー,note:note-n9bc919ac257d,note_article,note-n9bc919ac257d,エンペラーNo.119対戦カード,https://note.com/xyz1090/n/n9bc919ac257d,fighter_pair,1 | 5 | 9,matchup:3,エンペラーNo.119対戦カード｜アラカク通信のーと | エンペラーNo.119対戦カード,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0169,emperor-119-5dmafndwhxg,emperor-119,エンペラーNo.119,ダートソン vs ガネルソン・シャル・ワー,ダートソン,ガネルソン・シャル・ワー,youtube_description:youtube_5dmafndwhxg,youtube_description,youtube_5dmafndwhxg,【ダートソンvsガネルソン・シャル・ワー】エンペラーNo.119ミドル級ワンマッチ（クロコップ荒木の実況付きフルファイト！！）,https://www.youtube.com/watch?v=5dmaFndwhXg,linked_video_description,1,event:1,エンペラーNo.119,high,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0170,target-101-np5jzwchxi0,target-101,ターゲットNo.101,ザモン vs オーロラデビル,ザモン,オーロラデビル,note:note-n15885dea4393,note_article,note-n15885dea4393,ターゲットNo.101試合結果,https://note.com/xyz1090/n/n15885dea4393,fighter_pair,1 | 5 | 9 | 10 | 14 | 15 | 20 | 30,event:3 | result:5,ターゲットNo.101試合結果｜アラカク通信のーと | ターゲットNo.101試合結果 | ターゲットNo.101 | ☆ターゲットミドル級タイトルマッチ | （1R3分35秒KO 左アッパー→パウンド）,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0171,target-101-np5jzwchxi0,target-101,ターゲットNo.101,ザモン vs オーロラデビル,ザモン,オーロラデビル,youtube_description:youtube_np5jzwchxi0,youtube_description,youtube_np5jzwchxi0,【クロコップ荒木の実況付き】フルファイト！ザモンvsオーロラデビル　ターゲットNo.101 ミドル級ワンマッチ,https://www.youtube.com/watch?v=NP5jzWCHXI0,linked_video_description,2 | 13 | 25 | 30 | 31 | 32 | 33 | 34 | 35,event:5 | youtube_url:4,ターゲットNo.101 | 『アラカクライブNo.16【秋の陣】』 | https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0 | アラカクライブNo.13 | https://youtu.be/Q950wPcZuME?si=atMxlniH5Ybi655A,high,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0172,target-101-np5jzwchxi0,target-101,ターゲットNo.101,ザモン vs オーロラデビル,ザモン,オーロラデビル,youtube_description:youtube_rdxzmcp2uli,youtube_description,youtube_rdxzmcp2uli,【祝ハイパーペロちゃん！！】9月25日（木）に試合観戦配信18【ターゲットNo.101見どころ動画】,https://www.youtube.com/watch?v=RDxzmCP2uLI,fighter_pair,1 | 2 | 3 | 7 | 38 | 43 | 44 | 45 | 46 | 47,event:5 | matchup:1 | result:1 | youtube_url:4,アラカクNEWSとターゲットNo.101の見どころ動画！ | 【ターゲットNo.101対戦カード】 | ☆ターゲットミドル級タイトルマッチ | MAXバウトヘビー級王者 | https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0173,target-101-0nt8ufrwimc,target-101,ターゲットNo.101,かぶと vs イベルト・キューミ,かぶと,イベルト・キューミ,youtube_description:youtube_0nt8ufrwimc,youtube_description,youtube_0nt8ufrwimc,【クロコップ荒木の実況付き】フルファイト！かぶとvsイベルト・キューミ　ターゲットNo.101 ライト級ワンマッチ,https://www.youtube.com/watch?v=0nT8UfRwIMc,linked_video_description,2 | 11 | 23 | 28 | 29 | 30 | 31 | 32 | 33,event:5 | youtube_url:4,ターゲットNo.101 | 『アラカクライブNo.16【秋の陣】』 | https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0 | アラカクライブNo.13 | https://youtu.be/Q950wPcZuME?si=atMxlniH5Ybi655A,high,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0174,target-101-ttl61cvhxrw,target-101,ターゲットNo.101,かべい vs ラミロ・コーテ,かべい,ラミロ・コーテ,youtube_description:youtube_ttl61cvhxrw,youtube_description,youtube_ttl61cvhxrw,【クロコップ荒木の実況付き】フルファイト！かべいvsラミーロ・コート ターゲットNo.101 ミドル級ワンマッチ,https://www.youtube.com/watch?v=TtL61cVhXrw,linked_video_description,2 | 12 | 24 | 29 | 30 | 31 | 32 | 33 | 34,event:5 | youtube_url:4,ターゲットNo.101 | 『アラカクライブNo.16【秋の陣】』 | https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0 | アラカクライブNo.13 | https://youtu.be/Q950wPcZuME?si=atMxlniH5Ybi655A,high,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0175,mh-39-zetalrxjn68,mh-39,マウンテン・ヒーローズNo.39,クロノ・マリーケン vs ライン・デュオ,クロノ・マリーケン,ライン・デュオ,note:note-n28b5489ba3da,note_article,note-n28b5489ba3da,マウンテン・ヒーローズNo.39対戦カード,https://note.com/xyz1090/n/n28b5489ba3da,fighter_pair,1 | 5 | 9,matchup:3,マウンテン・ヒーローズNo.39対戦カード｜アラカク通信のーと | マウンテン・ヒーローズNo.39対戦カード,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0176,mh-39-zetalrxjn68,mh-39,マウンテン・ヒーローズNo.39,クロノ・マリーケン vs ライン・デュオ,クロノ・マリーケン,ライン・デュオ,note:note-nff26f83e58f5,note_article,note-nff26f83e58f5,マウンテン・ヒーローズNo.39試合結果,https://note.com/xyz1090/n/nff26f83e58f5,fighter_pair,1 | 5 | 9 | 14 | 19 | 24,event:3 | result:3,マウンテン・ヒーローズNo.39試合結果｜アラカク通信のーと | マウンテン・ヒーローズNo.39試合結果 | マウンテン・ヒーローズNo.39 | （1R1分02秒KO 左ストレート→パウンド） | （3R4分28秒KO 左フック→パウンド）,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0177,mh-39-zetalrxjn68,mh-39,マウンテン・ヒーローズNo.39,クロノ・マリーケン vs ライン・デュオ,クロノ・マリーケン,ライン・デュオ,youtube_description:youtube_zetalrxjn68,youtube_description,youtube_zetalrxjn68,【クロノ・マリーケンvsライン・デュオ】フルファイト！マウンテン・ヒーローズNo.39ミドル級ワンマッチ,https://www.youtube.com/watch?v=zetalRXjn68,linked_video_description,1,event:1,マウンテン・ヒーローズNo.39,high,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0178,emperor-119-lieo6s_renc,emperor-119,エンペラーNo.119,アトゥリうえはら vs エス・ガリオン,アトゥリうえはら,エス・ガリオン,youtube_description:youtube_lieo6s_renc,youtube_description,youtube_lieo6s_renc,【アトゥリうえはらvsエス・ガリオン】エンペラーNo.119ミドル級ワンマッチ（クロコップ荒木の実況付きフルファイト！！）,https://www.youtube.com/watch?v=lieO6s-reNc,linked_video_description,1,event:1,エンペラーNo.119,high,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0180,max-bout-7-lightweight-gp-l0y4gy4llq0,max-bout-7-lightweight-gp,第7回MAXバウトライト級GP,ブルーワン vs ダブド・ガブリシャン,ブルーワン,ダブド・ガブリシャン,youtube_description:youtube_l0y4gy4llq0,youtube_description,youtube_l0y4gy4llq0,フルファイト！第７回MAXバウトライト級GP準決勝Ｂブロック ブルーワンvsダブド・ガブリシャン,https://www.youtube.com/watch?v=l0y4gy4LLQ0,linked_video_description,1 | 4,event:1 | result:1,第７回MAXバウトライト級GP準決勝 | ⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,high,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0181,max-bout-7-lightweight-gp-h3la4h4lfck,max-bout-7-lightweight-gp,第7回MAXバウトライト級GP,第７回 MAXバウトライト級GPＡブロック ランダーデビル vs イスカン・アステ,第７回 MAXバウトライト級GPＡブロック ランダーデビル,イスカン・アステ,youtube_description:youtube_h3la4h4lfck,youtube_description,youtube_h3la4h4lfck,フルファイト！第７回 MAXバウトライト級GPＡブロック ランダーデビルvsイスカン・アステ,https://www.youtube.com/watch?v=h3La4H4lfCk,linked_video_description,1 | 4 | 11,event:2 | result:1,第７回MAXバウトライト級GP準決勝 | ⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手 | 第5回 MAXバウトライト級トーナメント優勝,high,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0182,max-bout-6-lightweight-tournament-surk9nnwoxi,max-bout-6-lightweight-tournament,第6回MAXバウトライト級トーナメント,コルト・アプロー vs フラーム・グラン,コルト・アプロー,フラーム・グラン,youtube_description:youtube_surk9nnwoxi,youtube_description,youtube_surk9nnwoxi,フルファイト！第６回 MAXバウトライト級トーナメント２回戦 第四試合　コルト・アプローvsフラーム・グラン,https://www.youtube.com/watch?v=suRk9nNwOxI,linked_video_description,1 | 6 | 20 | 26 | 28,event:1 | note_url:1 | result:1 | youtube_url:2,Full Fight！第６回 MAXバウトライト級トーナメント２回戦第四試合 | ⑨タイトル | https://note.com/xyz1090 | https://youtu.be/IY1WaJ22vP0 | https://youtu.be/RSdWBnQvynU,high,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0183,max-bout-6-lightweight-tournament-pvujuvxd4a4,max-bout-6-lightweight-tournament,第6回MAXバウトライト級トーナメント,ブルーワン vs アイス・トロン,ブルーワン,アイス・トロン,youtube_description:youtube_pvujuvxd4a4,youtube_description,youtube_pvujuvxd4a4,フルファイト！第６回 MAXバウトライト級トーナメント２回戦 第二試合　ブルーワンvsアイス・トロン,https://www.youtube.com/watch?v=PvuJUVXd4a4,linked_video_description,1 | 6 | 15 | 20 | 26 | 28,event:2 | note_url:1 | result:1 | youtube_url:2,Full Fight！第６回 MAXバウトライト級トーナメント２回戦第二試合 | ⑨タイトル | ⑨元エンペラーライト級王者、第1回3回MAXバウトライト級トーナメント優勝、第2回4回MAXバウトライト級トーナメント準優勝 | https://note.com/xyz1090 | https://youtu.be/IY1WaJ22vP0,high,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0184,max-bout-6-lightweight-tournament-jdzqmwx4vg4,max-bout-6-lightweight-tournament,第6回MAXバウトライト級トーナメント,わく vs ゆめろう,わく,ゆめろう,youtube_description:youtube_jdzqmwx4vg4,youtube_description,youtube_jdzqmwx4vg4,フルファイト！第６回 MAXバウトライト級トーナメント２回戦 第三試合　わくvsゆめろう,https://www.youtube.com/watch?v=jDzqmwx4vG4,linked_video_description,1 | 6 | 20 | 26 | 28,event:1 | note_url:1 | result:1 | youtube_url:2,Full Fight！第６回 MAXバウトライト級トーナメント２回戦第三試合 | ⑨タイトル | https://note.com/xyz1090 | https://youtu.be/IY1WaJ22vP0 | https://youtu.be/RSdWBnQvynU,high,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0185,max-bout-6-lightweight-tournament-oynlvwudspu,max-bout-6-lightweight-tournament,第6回MAXバウトライト級トーナメント,マルコ・フレイザー vs ランダーデビル,マルコ・フレイザー,ランダーデビル,youtube_description:youtube_oynlvwudspu,youtube_description,youtube_oynlvwudspu,フルファイト！第６回 MAXバウトライト級トーナメント２回戦 第一試合　マルコ・フレイザーvsランダーデビル,https://www.youtube.com/watch?v=OYnlVWUDsPU,linked_video_description,1 | 6 | 12 | 15 | 20 | 26 | 28,event:2 | matchup:1 | note_url:1 | result:1 | youtube_url:2,Full Fight！第６回 MAXバウトライト級トーナメント２回戦第一試合 | ⑨タイトル | ①ランダーデビル ②［デビル軍の絶対的エース］ | ⑨現M・Hライト級王者、第5回MAXバウトライト級トーナメント優勝 | https://note.com/xyz1090,high,Review-only source reference candidate for bout; not confirmed result data.
