candidate_id,event_id,event_name,source_id,source_type,source_ref_id,source_title,source_url,line_numbers,mention_types,matched_texts,confidence,notes
event-source-0001,elite-spirits-middleweight-gp,エリートスピリッツミドル級GP,youtube_description:youtube_0f7ci7mo380,youtube_description,youtube_0f7ci7mo380,フルファイト！【煽り付き】エリートスピリッツミドル級GP一回戦Bブロック　ジャニマード・トスパチvsこだま,https://www.youtube.com/watch?v=0f7cI7MO380,7 | 14,event:2,🟨エリートスピリッツミドル級GP 準決勝・決勝をライブで観戦❗️ | 🟨エリートスピリッツミドル級GP （92kg）,medium,Review-only source reference candidate for event.
event-source-0002,elite-spirits-middleweight-gp,エリートスピリッツミドル級GP,youtube_description:youtube_1gjvqnjwjo4,youtube_description,youtube_1gjvqnjwjo4,フルファイト！【煽り付き】エリートスピリッツミドル級GP準決勝Ｂブロック　エス・ガリオンvsジャニマード・トスパチ,https://www.youtube.com/watch?v=1GjvqNJwjo4,1,event:1,🟨エリートスピリッツミドル級GP 準決勝,low,Review-only source reference candidate for event.
event-source-0003,elite-spirits-middleweight-gp,エリートスピリッツミドル級GP,youtube_description:youtube_ivzr3cr_yka,youtube_description,youtube_ivzr3cr_yka,フルファイト！【煽り付き】エリートスピリッツミドル級GP一回戦Bブロック　ぱいそんはやしvsアンディ・ザメス,https://www.youtube.com/watch?v=iVzR3Cr-YkA,7 | 14,event:2,🟨エリートスピリッツミドル級GP 準決勝・決勝をライブで観戦❗️ | 🟨エリートスピリッツミドル級GP （92kg）,medium,Review-only source reference candidate for event.
event-source-0004,elite-spirits-middleweight-gp,エリートスピリッツミドル級GP,youtube_description:youtube_kw4do4oupky,youtube_description,youtube_kw4do4oupky,【森本カメラ】試合観戦側映像① 2025.7.26アラカク試合だけのライブNo.3,https://www.youtube.com/watch?v=Kw4Do4ouPKY,18,event:1,🟨エリートスピリッツミドル級GP 準決勝,low,Review-only source reference candidate for event.
event-source-0005,elite-spirits-middleweight-gp,エリートスピリッツミドル級GP,youtube_description:youtube_mtwfjz88t8q,youtube_description,youtube_mtwfjz88t8q,フルファイト！【煽り付き】エリートスピリッツミドル級GP準決勝Aブロック　オーロラデビルvsぱいそんはやし,https://www.youtube.com/watch?v=MTWFJz88t8Q,1,event:1,🟨エリートスピリッツミドル級GP 準決勝,low,Review-only source reference candidate for event.
event-source-0006,elite-spirits-middleweight-gp,エリートスピリッツミドル級GP,youtube_description:youtube_n20_g5cynje,youtube_description,youtube_n20_g5cynje,フルファイト！【煽り付き】エリートスピリッツミドル級GP一回戦Bブロック　ぎんのすけvsオーロラデビル,https://www.youtube.com/watch?v=n20_G5cynJE,7 | 15,event:2,🟨エリートスピリッツミドル級GP 準決勝・決勝をライブで観戦❗️ | 🟨エリートスピリッツミドル級GP （92kg）,medium,Review-only source reference candidate for event.
event-source-0007,elite-spirits-middleweight-gp,エリートスピリッツミドル級GP,youtube_description:youtube_nethwrkgjga,youtube_description,youtube_nethwrkgjga,【概要欄を是非】まによんpresentsアラカク試合だけのライブNo.3［エリートスピリッツミドル級GP FINAL］（アラカク説明なしのライブ）,https://www.youtube.com/watch?v=nEthwrKGJgA,5 | 10 | 11 | 12 | 13 | 14 | 15 | 16,event:4 | youtube_url:4,https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0 | アラカクライブNo.13 | https://youtu.be/Q950wPcZuME?si=atMxlniH5Ybi655A | アラカクライブNo.14 | https://youtu.be/yN9h0C5MDHM?si=LV0FvalW9NmZZ8iB,medium,Review-only source reference candidate for event.
event-source-0008,elite-spirits-middleweight-gp,エリートスピリッツミドル級GP,youtube_description:youtube_sx7tf60v6xu,youtube_description,youtube_sx7tf60v6xu,2025.6.16 21時から試合観戦配信！【対戦カードの見どころなどを語る！】＊概要欄もチェック！,https://www.youtube.com/watch?v=sX7tF60V6XU,2,event:1,🟨エリートスピリッツミドル級GP （92kg）,low,Review-only source reference candidate for event.
event-source-0009,elite-spirits-middleweight-gp,エリートスピリッツミドル級GP,youtube_description:youtube_tg_jild1vk0,youtube_description,youtube_tg_jild1vk0,フルファイト！【煽り付き】エリートスピリッツミドル級GP一回戦Bブロック　かぜのvsエス・ガリオン,https://www.youtube.com/watch?v=TG-JILd1vK0,7 | 14,event:2,🟨エリートスピリッツミドル級GP 準決勝・決勝をライブで観戦❗️ | 🟨エリートスピリッツミドル級GP （92kg）,medium,Review-only source reference candidate for event.
event-source-0010,elite-spirits-middleweight-gp,エリートスピリッツミドル級GP,youtube_description:youtube_vua63zqqncc,youtube_description,youtube_vua63zqqncc,【森本カメラ】試合観戦側映像② 2025.7.26アラカク試合だけのライブNo.3,https://www.youtube.com/watch?v=vUA63ZqQNCc,18,event:1,🟨エリートスピリッツミドル級GP 準決勝,low,Review-only source reference candidate for event.
event-source-0011,elite-spirits-middleweight-gp,エリートスピリッツミドル級GP,youtube_description:youtube_xq4q7wpe4_a,youtube_description,youtube_xq4q7wpe4_a,【森本カメラ】試合観戦側映像③ 2025.7.26アラカク試合だけのライブNo.3,https://www.youtube.com/watch?v=xq4Q7wPE4-A,18,event:1,🟨エリートスピリッツミドル級GP 準決勝,low,Review-only source reference candidate for event.
event-source-0012,elite-spirits-middleweight-gp,エリートスピリッツミドル級GP,youtube_description:youtube_youvqzjbhty,youtube_description,youtube_youvqzjbhty,フルファイト！【煽り付き】エリートスピリッツミドル級GP決勝Ｂ　オーロラデビルvsエス・ガリオン,https://www.youtube.com/watch?v=YOUvqZjbhTY,1,event:1,🟨エリートスピリッツミドル級 決勝,low,Review-only source reference candidate for event.
event-source-0013,emperor-109,エンペラーNo.109,youtube_description:youtube_ghpf2shuuo0,youtube_description,youtube_ghpf2shuuo0,フルファイト！ダイス・ヴォルケードvsレイ・ガシーオ エンペラーNo.109 ミドル級ワンマッチ,https://www.youtube.com/watch?v=GhPF2sHuUo0,1 | 12 | 18 | 20,event:1 | note_url:1 | youtube_url:2,エンペラーNo.109 | https://note.com/xyz1090 | https://youtu.be/IY1WaJ22vP0 | https://youtu.be/RSdWBnQvynU,high,Review-only source reference candidate for event.
event-source-0014,emperor-109,エンペラーNo.109,youtube_description:youtube_xdyu346kpua,youtube_description,youtube_xdyu346kpua,フルファイト！ダートソンvsさかえだ エンペラーNo.109 ミドル級ワンマッチ,https://www.youtube.com/watch?v=xDYu346kpuA,1 | 12 | 18 | 20,event:1 | note_url:1 | youtube_url:2,エンペラーNo.109 | https://note.com/xyz1090 | https://youtu.be/IY1WaJ22vP0 | https://youtu.be/RSdWBnQvynU,high,Review-only source reference candidate for event.
event-source-0015,emperor-109,エンペラーNo.109,youtube_description:youtube_xi7nktkis9a,youtube_description,youtube_xi7nktkis9a,フルファイト！ポン・レイゼvsゆめろう エンペラーNo.109 ライト級ワンマッチ,https://www.youtube.com/watch?v=xi7nkTkIs9A,1 | 12 | 18 | 20,event:1 | note_url:1 | youtube_url:2,エンペラーNo.109 | https://note.com/xyz1090 | https://youtu.be/IY1WaJ22vP0 | https://youtu.be/RSdWBnQvynU,high,Review-only source reference candidate for event.
event-source-0016,emperor-109,エンペラーNo.109,youtube_description:youtube_zylg8y6wvq8,youtube_description,youtube_zylg8y6wvq8,フルファイト！ナパームvsアイス・トロン エンペラーNo.109 ライト級ワンマッチ,https://www.youtube.com/watch?v=ZylG8Y6WVQ8,1 | 12 | 18 | 20,event:1 | note_url:1 | youtube_url:2,エンペラーNo.109 | https://note.com/xyz1090 | https://youtu.be/IY1WaJ22vP0 | https://youtu.be/RSdWBnQvynU,high,Review-only source reference candidate for event.
event-source-0017,emperor-110,エンペラーNo.110,note:note-n2ecf288742b3,note_article,note-n2ecf288742b3,エンペラーNo.110 試合結果,https://note.com/xyz1090/n/n2ecf288742b3,1 | 5 | 8 | 17 | 20 | 23,event:3 | result:3,エンペラーNo.110 試合結果｜アラカク通信のーと | エンペラーNo.110 試合結果 | （1R1分22秒KO 右フック） | （3R3分06秒TKO タオル投入） | （1R2分10秒TKO パウンド®️）,high,Review-only source reference candidate for event.
event-source-0018,emperor-110,エンペラーNo.110,note:note-n7ac855e720de,note_article,note-n7ac855e720de,エンペラーNo.110対戦カード決定,https://note.com/xyz1090/n/n7ac855e720de,1 | 5 | 9,matchup:3,エンペラーNo.110対戦カード決定｜アラカク通信のーと | エンペラーNo.110対戦カード決定 | エンペラーNo.110対戦カード,high,Review-only source reference candidate for event.
event-source-0019,emperor-110,エンペラーNo.110,youtube_description:youtube_1tjfo_ln_zy,youtube_description,youtube_1tjfo_ln_zy,フルファイト！シャパール・アミアvsロコール・アラニン エンペラーNo.110 ミドル級ワンマッチ,https://www.youtube.com/watch?v=1tjFo_lN-ZY,1 | 17 | 23 | 25,event:1 | note_url:1 | youtube_url:2,エンペラーNo.110第五試合 | https://note.com/xyz1090 | https://youtu.be/IY1WaJ22vP0 | https://youtu.be/RSdWBnQvynU,high,Review-only source reference candidate for event.
event-source-0020,emperor-110,エンペラーNo.110,youtube_description:youtube_bzjeda8zhbm,youtube_description,youtube_bzjeda8zhbm,エンペラーNo.110の見どころ,https://www.youtube.com/watch?v=bzjeDA8zHBM,1 | 46 | 52 | 54,matchup:1 | note_url:1 | youtube_url:2,🟦エンペラーNo.110対戦カード | https://note.com/xyz1090 | https://youtu.be/IY1WaJ22vP0 | https://youtu.be/RSdWBnQvynU,high,Review-only source reference candidate for event.
event-source-0021,emperor-110,エンペラーNo.110,youtube_description:youtube_dfo_4pwonie,youtube_description,youtube_dfo_4pwonie,フルファイト！アトゥリうえはらvsさかえだ エンペラーNo.110 ミドル級ワンマッチ,https://www.youtube.com/watch?v=dfo-4PWONIE,1 | 17 | 23 | 25,event:1 | note_url:1 | youtube_url:2,エンペラーNo.110第四試合 | https://note.com/xyz1090 | https://youtu.be/IY1WaJ22vP0 | https://youtu.be/RSdWBnQvynU,high,Review-only source reference candidate for event.
event-source-0022,emperor-110,エンペラーNo.110,youtube_description:youtube_eqlubfqon_q,youtube_description,youtube_eqlubfqon_q,フルファイト！ヴァン・ブルックスvsダイス・ヴォルケード エンペラーNo.110 ミドル級ワンマッチ,https://www.youtube.com/watch?v=EqlubfqON-Q,1 | 17 | 23 | 25,event:1 | note_url:1 | youtube_url:2,エンペラーNo.110第三試合 | https://note.com/xyz1090 | https://youtu.be/IY1WaJ22vP0 | https://youtu.be/RSdWBnQvynU,high,Review-only source reference candidate for event.
event-source-0023,emperor-110,エンペラーNo.110,youtube_description:youtube_lp2btuxgjiy,youtube_description,youtube_lp2btuxgjiy,【エンペラー公式ルールは概要欄】フルファイト！ダートソンvsレイ・ガシーオ エンペラーNo.110 ミドル級ワンマッチ,https://www.youtube.com/watch?v=lp2BtuxgJiY,1 | 17 | 23 | 25,event:1 | note_url:1 | youtube_url:2,エンペラーNo.110第一試合 | https://note.com/xyz1090 | https://youtu.be/IY1WaJ22vP0 | https://youtu.be/RSdWBnQvynU,high,Review-only source reference candidate for event.
event-source-0024,emperor-110,エンペラーNo.110,youtube_description:youtube_yrhdgy_73de,youtube_description,youtube_yrhdgy_73de,フルファイト！ブレード・アローvsパリド・アーディン エンペラーNo.110 ミドル級ワンマッチ,https://www.youtube.com/watch?v=yRhdgY_73dE,1 | 17 | 23 | 25,event:1 | note_url:1 | youtube_url:2,エンペラーNo.110第二試合 | https://note.com/xyz1090 | https://youtu.be/IY1WaJ22vP0 | https://youtu.be/RSdWBnQvynU,high,Review-only source reference candidate for event.
event-source-0025,emperor-111,エンペラーNo.111,note:note-n1dad6c53911a,note_article,note-n1dad6c53911a,ターゲットNo.90　エンペラーNo.111合同大会試合結果,https://note.com/xyz1090/n/n1dad6c53911a,1 | 5 | 9 | 13 | 16 | 19 | 22,event:3 | result:4,ターゲットNo.90 エンペラーNo.111合同大会試合結果｜アラカク通信のーと | ターゲットNo.90 エンペラーNo.111合同大会試合結果 | ターゲットNo.90 エンペラーNo.111合同大会 | （1R2分54秒一本 腕ひしぎ十字固め） | （1R1分59秒KO パウンド®️）,medium,Review-only source reference candidate for event.
event-source-0026,emperor-111,エンペラーNo.111,note:note-nab6c0086a467,note_article,note-nab6c0086a467,ターゲットNo.90　エンペラーNo.111合同大会対戦カード,https://note.com/xyz1090/n/nab6c0086a467,1 | 5 | 9,event:1 | matchup:2,ターゲットNo.90 エンペラーNo.111合同大会対戦カード｜アラカク通信のーと | ターゲットNo.90 エンペラーNo.111合同大会対戦カード | ターゲットNo.90 エンペラーNo.111合同大会,medium,Review-only source reference candidate for event.
event-source-0027,emperor-111,エンペラーNo.111,youtube_description:youtube_kb7j3t8t8zs,youtube_description,youtube_kb7j3t8t8zs,フルファイト！ロコール・アラニンvsチャールス・ブランディン エンペラーNo.111 ミドル級ワンマッチ,https://www.youtube.com/watch?v=Kb7j3t8T8Zs,1,event:1,エンペラーNo.111,medium,Review-only source reference candidate for event.
event-source-0028,emperor-111,エンペラーNo.111,youtube_description:youtube_xyil3ugc6bq,youtube_description,youtube_xyil3ugc6bq,フルファイト！ブレード・アローvsダイス・ヴォルケード エンペラーNo.111 ミドル級ワンマッチ,https://www.youtube.com/watch?v=XYIL3UGC6BQ,1,event:1,エンペラーNo.111,medium,Review-only source reference candidate for event.
event-source-0029,emperor-112,エンペラーNo.112,note:note-n6f402a63952c,note_article,note-n6f402a63952c,マウンテン・ヒーローズNo.28 & ターゲットNo.91 エンペラーNo.112合同大会試合結果,https://note.com/xyz1090/n/n6f402a63952c,1 | 5 | 9 | 13 | 19 | 20 | 23 | 24 | 25 | 27,event:5 | result:5,マウンテン・ヒーローズNo.28 & ターゲットNo.91 エンペラーNo.112合同大会試合結果｜アラカク通信のーと | マウンテン・ヒーローズNo.28 & ターゲットNo.91 エンペラーNo.112合同大会試合結果 | マウンテン・ヒーローズNo.28 & ターゲットNo.91 エンペラーNo.112合同大会 | （1R3分35秒KO 左ハイキック→パウンド） | （1R2分39秒KO 左フック→パウンド）,high,Review-only source reference candidate for event.
event-source-0030,emperor-112,エンペラーNo.112,note:note-nb7b4be41c85c,note_article,note-nb7b4be41c85c,マウンテン・ヒーローズNo.28 & ターゲットNo.91 エンペラーNo.112合同大会　~ライト級祭り~,https://note.com/xyz1090/n/nb7b4be41c85c,1 | 5 | 9 | 37 | 46 | 47,event:5 | result:1,マウンテン・ヒーローズNo.28 & ターゲットNo.91 エンペラーNo.112合同大会 ~ライト級祭り~｜アラカク通信のーと | マウンテン・ヒーローズNo.28 & ターゲットNo.91 エンペラーNo.112合同大会 ~ライト級祭り~ | 🔥ターゲットNo.91🔥 | 🔥エンペラーNo.112🔥 | ☆ライト級タイトルマッチ,high,Review-only source reference candidate for event.
event-source-0031,emperor-112,エンペラーNo.112,youtube_description:youtube_d5p6vt8yd6e,youtube_description,youtube_d5p6vt8yd6e,フルファイト！きたむらvsワインセル ターゲットNo.91 ライト級ワンマッチ,https://www.youtube.com/watch?v=d5P6vT8yD6E,1 | 3,event:2,マウンテン・ヒーローズNo.28 & ターゲットNo.91 エンペラーNo.112合同大会 | 🔥ターゲットNo.91🔥,medium,Review-only source reference candidate for event.
event-source-0032,emperor-112,エンペラーNo.112,youtube_description:youtube_gmcs_m19ofq,youtube_description,youtube_gmcs_m19ofq,マウンテン・ヒーローズNo.28&ターゲットNo.91&エンペラーNo.112合同大会の見どころなど！！【試合動画は23日（日）のお昼頃に】,https://www.youtube.com/watch?v=gmcs-M19OFQ,1 | 3 | 23 | 32 | 33,event:3 | matchup:1 | result:1,マウンテン・ヒーローズNo.28 & ターゲットNo.91 &エンペラーNo.112合同大会 | 【対戦カード+選手情報⬇️】 | 🔥ターゲットNo.91🔥 | 🔥エンペラーNo.112🔥 | ☆ライト級タイトルマッチ,high,Review-only source reference candidate for event.
event-source-0033,emperor-112,エンペラーNo.112,youtube_description:youtube_k73xvvbyvdq,youtube_description,youtube_k73xvvbyvdq,フルファイト！かわかみvsキマイラ マウンテン・ヒーローズNo.28 ライト級ワンマッチ,https://www.youtube.com/watch?v=k73xVVbyVdQ,1,event:1,マウンテン・ヒーローズNo.28 & ターゲットNo.91 エンペラーNo.112合同大会,low,Review-only source reference candidate for event.
event-source-0034,emperor-112,エンペラーNo.112,youtube_description:youtube_ohxh8yuitfy,youtube_description,youtube_ohxh8yuitfy,フルファイト！ローリングジュニアvsくわしお マウンテン・ヒーローズNo.28 ライト級ワンマッチ,https://www.youtube.com/watch?v=ohXh8YUITFY,1,event:1,マウンテン・ヒーローズNo.28 & ターゲットNo.91 エンペラーNo.112合同大会,low,Review-only source reference candidate for event.
event-source-0035,emperor-112,エンペラーNo.112,youtube_description:youtube_xogycqouw_e,youtube_description,youtube_xogycqouw_e,フルファイト！コルト・アプローvsマルコ・フレイザー エンペラーNo.112 ライト級タイトルマッチ,https://www.youtube.com/watch?v=XoGyCQOUw_E,1 | 3 | 4,event:2 | result:1,マウンテン・ヒーローズNo.28 & ターゲットNo.91 エンペラーNo.112合同大会 | 🔥エンペラーNo.112🔥 | ☆ライト級タイトルマッチ,high,Review-only source reference candidate for event.
event-source-0036,emperor-112,エンペラーNo.112,youtube_description:youtube_ylkt9wt9zwk,youtube_description,youtube_ylkt9wt9zwk,フルファイト！アイス・トロンvsストライン・カーン マウンテン・ヒーローズNo.28 ライト級ワンマッチ【ストライン・カーン引退試合】,https://www.youtube.com/watch?v=YLKt9WT9ZWk,1,event:1,マウンテン・ヒーローズNo.28 & ターゲットNo.91 エンペラーNo.112合同大会,low,Review-only source reference candidate for event.
event-source-0037,emperor-113,エンペラーNo.113,note:note-n4673c4012f34,note_article,note-n4673c4012f34,エンペラーNo.113対戦カード,https://note.com/xyz1090/n/n4673c4012f34,1 | 5 | 9,matchup:3,エンペラーNo.113対戦カード｜アラカク通信のーと | エンペラーNo.113対戦カード,high,Review-only source reference candidate for event.
event-source-0038,emperor-113,エンペラーNo.113,note:note-na7a62e09f61c,note_article,note-na7a62e09f61c,エンペラーNo.113 試合結果,https://note.com/xyz1090/n/na7a62e09f61c,1 | 5 | 9 | 14 | 19 | 29 | 34,event:3 | result:4,エンペラーNo.113 試合結果｜アラカク通信のーと | エンペラーNo.113 試合結果 | エンペラーNo.113試合結果 | （1R1分43秒KO スタンドパンチ連打） | （1R2分16秒KO 飛び膝蹴り→パウンド）,high,Review-only source reference candidate for event.
event-source-0039,emperor-113,エンペラーNo.113,youtube_description:youtube_1ap2i0us_bu,youtube_description,youtube_1ap2i0us_bu,フルファイト！パット・バミューダvsナパーム エンペラーNo.113 ライト級ワンマッチ,https://www.youtube.com/watch?v=1Ap2I0Us_bU,1,event:1,エンペラーNo.113,medium,Review-only source reference candidate for event.
event-source-0040,emperor-113,エンペラーNo.113,youtube_description:youtube_5nkfum9czqg,youtube_description,youtube_5nkfum9czqg,フルファイト！ステシエン・チェットvsゆめろう エンペラーNo.113 ライト級ワンマッチ,https://www.youtube.com/watch?v=5nKFuM9CzQg,1,event:1,エンペラーNo.113,medium,Review-only source reference candidate for event.
event-source-0041,emperor-113,エンペラーNo.113,youtube_description:youtube_f_lgazqr_k,youtube_description,youtube_f_lgazqr_k,フルファイト！クレイエル・アビソカvsさくらい　エンペラーNo.113 ライト級ワンマッチ,https://www.youtube.com/watch?v=-f_LGAzQr_k,1,event:1,エンペラーNo.113,medium,Review-only source reference candidate for event.
event-source-0042,emperor-113,エンペラーNo.113,youtube_description:youtube_kk2aas86c94,youtube_description,youtube_kk2aas86c94,フルファイト！コルト・アプローvsブルーワン エンペラーNo.113 ライト級ワンマッチ,https://www.youtube.com/watch?v=Kk2Aas86c94,1,event:1,エンペラーNo.113,medium,Review-only source reference candidate for event.
event-source-0043,emperor-113,エンペラーNo.113,youtube_description:youtube_p6jlkp0q7yg,youtube_description,youtube_p6jlkp0q7yg,フルファイト！ダートソンvsレイ・ガシーオ２エンペラーNo.113 ミドル級ワンマッチ,https://www.youtube.com/watch?v=p6jLKP0Q7Yg,1 | 11,matchup:1 | youtube_url:1,エンペラーNo.113対戦カード | https://youtu.be/lp2BtuxgJiY,high,Review-only source reference candidate for event.
event-source-0044,emperor-113,エンペラーNo.113,youtube_description:youtube_wmx6ol3da_q,youtube_description,youtube_wmx6ol3da_q,エンペラーNo.113の見どころ！！【概要欄見てね】,https://www.youtube.com/watch?v=wmX6Ol3da-Q,1 | 43 | 45,matchup:1 | youtube_url:2,エンペラーNo.113対戦カード | https://youtu.be/lp2BtuxgJiY | https://youtu.be/41MoU0PvO8w,high,Review-only source reference candidate for event.
event-source-0045,emperor-113,エンペラーNo.113,youtube_description:youtube_ygdml5_nuhe,youtube_description,youtube_ygdml5_nuhe,ターゲットNo.92&エンペラーNo.113の全KO一本集【全試合FINISH記念】,https://www.youtube.com/watch?v=YGdML5_nUHE,1 | 2 | 43,event:1 | matchup:2,ターゲットNo.92、エンペラーNo.113全試合FINISHとゆうことで特別にまとめました！！ | 🔥ターゲットNo.92対戦カード🔥 | 🔥エンペラーNo.113対戦カード🔥,high,Review-only source reference candidate for event.
event-source-0046,emperor-114,エンペラーNo.114,note:note-n5c9be1cc17a5,note_article,note-n5c9be1cc17a5,エンペラーNo.114試合結果,https://note.com/xyz1090/n/n5c9be1cc17a5,1 | 5 | 9 | 14 | 19 | 24 | 29,event:3 | result:4,エンペラーNo.114試合結果｜アラカク通信のーと | エンペラーNo.114試合結果 | （1R0分13秒KO パンチ連打） | （1R3分16秒KO 左フック） | （1R3分55秒KO パウンド）,high,Review-only source reference candidate for event.
event-source-0047,emperor-114,エンペラーNo.114,note:note-ndbe7c7364326,note_article,note-ndbe7c7364326,エンペラーNo.114対戦カード,https://note.com/xyz1090/n/ndbe7c7364326,1 | 5 | 9,matchup:3,エンペラーNo.114対戦カード｜アラカク通信のーと | エンペラーNo.114対戦カード,high,Review-only source reference candidate for event.
event-source-0048,emperor-114,エンペラーNo.114,youtube_description:youtube_agecfmrimag,youtube_description,youtube_agecfmrimag,フルファイト！チャールス・ブランディンvsさかえだ エンペラーNo.114 ミドル級ワンマッチ,https://www.youtube.com/watch?v=aGecFMRiMAg,1,event:1,エンペラーNo.114,medium,Review-only source reference candidate for event.
event-source-0049,emperor-114,エンペラーNo.114,youtube_description:youtube_ckhfjmv2gfe,youtube_description,youtube_ckhfjmv2gfe,フルファイト！ヴァン・ブルックスvsアトゥリうえはら エンペラーNo.114 ミドル級ワンマッチ,https://www.youtube.com/watch?v=cKhfJMv2GFE,1,event:1,エンペラーNo.114,medium,Review-only source reference candidate for event.
event-source-0050,emperor-114,エンペラーNo.114,youtube_description:youtube_g4yds9beona,youtube_description,youtube_g4yds9beona,フルファイト！クレイエル・アビソカvsステシエン・チェット エンペラーNo.114 ライト級ワンマッチ,https://www.youtube.com/watch?v=G4ydS9BeONA,1,event:1,エンペラーNo.114,medium,Review-only source reference candidate for event.
event-source-0051,emperor-114,エンペラーNo.114,youtube_description:youtube_jvdwhu96dwe,youtube_description,youtube_jvdwhu96dwe,フルファイト！ゆめろうvsさくらい エンペラーNo.114 ライト級ワンマッチ,https://www.youtube.com/watch?v=jVDwHu96dwE,1,event:1,エンペラーNo.114,medium,Review-only source reference candidate for event.
event-source-0052,emperor-114,エンペラーNo.114,youtube_description:youtube_p0eibop0xou,youtube_description,youtube_p0eibop0xou,1月30日（火）ライブ配信！21時ごろ！！【エンペラーNo.114の見どころ】,https://www.youtube.com/watch?v=p0EIbOP0XOU,1,matchup:1,エンペラーNo.114対戦カード,medium,Review-only source reference candidate for event.
event-source-0053,emperor-114,エンペラーNo.114,youtube_description:youtube_s3nteou2hx8,youtube_description,youtube_s3nteou2hx8,２０２４アラカクベストバウトランキング！！,https://www.youtube.com/watch?v=s3nteOu2hx8,38,event:1,⑦エンペラーNo.114ミドル級ワンマッチ,medium,Review-only source reference candidate for event.
event-source-0054,emperor-114,エンペラーNo.114,youtube_description:youtube_s8_61fzru0,youtube_description,youtube_s8_61fzru0,フルファイト！ダイス・ヴォルケードvsダートソン エンペラーNo.114 ミドル級ワンマッチ,https://www.youtube.com/watch?v=-S8_61fZRU0,1,event:1,エンペラーNo.114,medium,Review-only source reference candidate for event.
event-source-0055,emperor-115,エンペラーNo.115,note:note-n25252920d028,note_article,note-n25252920d028,エンペラーNo.115試合結果,https://note.com/xyz1090/n/n25252920d028,1 | 5 | 9 | 10 | 14 | 35,event:3 | result:3,エンペラーNo.115試合結果｜アラカク通信のーと | エンペラーNo.115試合結果 | エンペラーNo.115 | ☆エンペラーライト級タイトルマッチ | （3R2分40秒KO 左ハイキック）,high,Review-only source reference candidate for event.
event-source-0056,emperor-115,エンペラーNo.115,note:note-nf311a5b3c239,note_article,note-nf311a5b3c239,エンペラーNo.115対戦カード,https://note.com/xyz1090/n/nf311a5b3c239,1 | 5 | 9 | 10 | 13 | 20,event:1 | matchup:3 | result:2,エンペラーNo.115対戦カード｜アラカク通信のーと | エンペラーNo.115対戦カード | ☆エンペラーライト級タイトルマッチ | 【6勝1敗】防衛① | ・第6回MAXバウトライト級GP準優勝,high,Review-only source reference candidate for event.
event-source-0057,emperor-115,エンペラーNo.115,youtube_description:youtube_1xiijizqf6k,youtube_description,youtube_1xiijizqf6k,フルファイト！さくらいvsステシエン・チェット エンペラーNo.115 ライト級ワンマッチ,https://www.youtube.com/watch?v=1XiijiZqf6k,1,event:1,エンペラーNo.115,medium,Review-only source reference candidate for event.
event-source-0058,emperor-115,エンペラーNo.115,youtube_description:youtube_54kwdqyjoa8,youtube_description,youtube_54kwdqyjoa8,【煽り映像】マルコ・フレイザーvsブルーワン,https://www.youtube.com/watch?v=54kwDQYjOA8,2 | 3 | 4 | 7,event:1 | result:2 | youtube_url:1,https://youtu.be/qwxSvGTScqE?si=vkcLF-XuYH6NpSOA | エンペラーNo.115 | ☆エンペラーライト級タイトルマッチ | 【6勝1敗】防衛①,high,Review-only source reference candidate for event.
event-source-0059,emperor-115,エンペラーNo.115,youtube_description:youtube_5zxi7yo4qzm,youtube_description,youtube_5zxi7yo4qzm,フルファイト！ダートソンvsアトゥリうえはら エンペラーNo.115 ミドル級ワンマッチ,https://www.youtube.com/watch?v=5Zxi7YO4QzM,1,event:1,エンペラーNo.115,medium,Review-only source reference candidate for event.
event-source-0060,emperor-115,エンペラーNo.115,youtube_description:youtube_cx_ge_lrruq,youtube_description,youtube_cx_ge_lrruq,フルファイト！ゆめろうvsクレイエル・アビソカ エンペラーNo.115 ライト級ワンマッチ,https://www.youtube.com/watch?v=cX-GE_lRrUQ,1,event:1,エンペラーNo.115,medium,Review-only source reference candidate for event.
event-source-0061,emperor-115,エンペラーNo.115,youtube_description:youtube_f1d9nd7knz4,youtube_description,youtube_f1d9nd7knz4,フルファイト！コルト・アプローvsパット・バミューダ エンペラーNo.115 ライト級ワンマッチ,https://www.youtube.com/watch?v=F1d9ND7KnZ4,1,event:1,エンペラーNo.115,medium,Review-only source reference candidate for event.
event-source-0062,emperor-115,エンペラーNo.115,youtube_description:youtube_f93bk3gibcq,youtube_description,youtube_f93bk3gibcq,【煽り映像】ダートソンvsアトゥリうえはら,https://www.youtube.com/watch?v=F93bK3gibcQ,2 | 3,event:1 | youtube_url:1,https://youtu.be/5Zxi7YO4QzM?si=5zXU1QYVFr0SO3L1 | エンペラーNo.115,high,Review-only source reference candidate for event.
event-source-0063,emperor-115,エンペラーNo.115,youtube_description:youtube_qwxsvgtscqe,youtube_description,youtube_qwxsvgtscqe,フルファイト！マルコ・フレイザーvsブルーワン エンペラーNo.115 ライト級タイトルマッチ,https://www.youtube.com/watch?v=qwxSvGTScqE,1 | 2 | 5,event:1 | result:2,エンペラーNo.115 | ☆エンペラーライト級タイトルマッチ | 【6勝1敗】防衛①,high,Review-only source reference candidate for event.
